Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
STRG.3099	-	XV	-	427835	429859	0.017778	20.869430	20.194177
YOR057W	SGT1	XV	+	432188	433375	0.060606	71.144825	68.842856
STRG.3100	-	XV	+	432188	433375	0.060606	71.144825	68.842856
YOR056C	NOB1	XV	-	430249	431628	0.156522	183.739734	177.794632
STRG.3101	-	XV	-	430249	431628	0.156522	183.739734	177.794632
YOR058C	ASE1	XV	-	433690	436347	0.040632	47.697531	46.154224
STRG.3102	-	XV	-	433690	436347	0.040632	47.697531	46.154224
YOR059C	YOR059C	XV	-	438908	440260	0.053215	62.468598	60.447358
STRG.3103	-	XV	-	438908	440260	0.053215	62.468598	60.447358
YOR061W	CKA2	XV	+	441536	442555	0.141176	165.725206	160.362984
STRG.3104	-	XV	+	441536	442555	0.141176	165.725206	160.362984
YOR064C	YNG1	XV	-	446081	446740	0.109091	128.060920	123.917368
STRG.3105	-	XV	-	446081	446740	0.109091	128.060920	123.917368
YOR063W	RPL3	XV	+	444688	445851	2.620275	3075.916691	2976.392010
STRG.3106	-	XV	+	444688	445851	2.620275	3075.916691	2976.392010
YOR065W	CYT1	XV	+	447441	448370	0.175269	205.746665	199.089504
STRG.3107	-	XV	+	447441	448370	0.175269	205.746665	199.089504
YOR066W	MSA1	XV	+	449438	451327	0.038095	44.719370	43.272425
STRG.3108	-	XV	+	449438	451327	0.038095	44.719370	43.272425
YOR069W	VPS5	XV	+	453770	455797	0.053254	62.514380	60.491658
YOR068C	VAM10	XV	-	453871	454215	0.000000	0.000000	0.000000
STRG.3109	-	XV	+	453770	455797	0.053254	62.514380	60.491658
YOR070C	GYP1	XV	-	455909	457822	0.018809	22.079712	21.365298
STRG.3110	-	XV	-	455909	457822	0.018809	22.079712	21.365298
YOR075W	UFE1	XV	+	468214	469254	0.034582	40.595491	39.281979
STRG.3111	-	XV	+	468214	469254	0.034582	40.595491	39.281979
YOR073W	SGO1	XV	+	464773	466545	0.081218	95.341062	92.256197
STRG.3112	-	XV	+	464773	466545	0.081218	95.341062	92.256197
YOR076C	SKI7	XV	-	469379	471622	0.016043	18.832730	18.223376
STRG.3113	-	XV	-	469379	471622	0.016043	18.832730	18.223376
YOR078W	BUD21	XV	+	472727	473371	0.446512	524.156325	507.196668
STRG.3114	-	XV	+	472727	473371	0.446512	524.156325	507.196668
YOR079C	ATX2	XV	-	473477	474418	0.038217	44.862584	43.411006
STRG.3115	-	XV	-	473477	474418	0.038217	44.862584	43.411006
YOR081C	TGL5	XV	-	476941	479190	0.032000	37.564505	36.349064
STRG.3116	-	XV	-	476941	479190	0.032000	37.564505	36.349064
YOR085W	OST3	XV	+	482035	483087	0.034188	40.132978	38.834432
YOR086C	TCB1	XV	-	483221	486781	0.070767	83.072730	80.384820
STRG.3117	-	XV	+	482035	483087	0.034188	40.132978	38.834432
STRG.3118	-	XV	-	483221	486781	0.070767	83.072730	80.384820
YOR089C	VPS21	XV	-	490198	490830	0.170616	200.284551	193.804123
STRG.3119	-	XV	-	490198	490830	0.170616	200.284551	193.804123
YOR090C	PTC5	XV	-	491125	492843	0.020942	24.583621	23.788191
STRG.3120	-	XV	-	491125	492843	0.020942	24.583621	23.788191
YOR091W	TMA46	XV	+	493434	494471	0.208092	244.277282	236.373421
STRG.3121	-	XV	+	493434	494471	0.208092	244.277282	236.373421
YOR092W	ECM3	XV	+	495128	496969	0.019544	22.942522	22.200191
STRG.3122	-	XV	+	495128	496969	0.019544	22.942522	22.200191
YOR093C	YOR093C	XV	-	497507	502453	0.007277	8.542403	8.266004
STRG.3123	-	XV	-	497507	502453	0.007277	8.542403	8.266004
YOR095C	RKI1	XV	-	503553	504329	0.092664	108.777416	105.257803
STRG.3124	-	XV	-	503553	504329	0.092664	108.777416	105.257803
YOR096W	RPS7A	XV	+	505795	506768	0.324607	381.053168	368.723772
YOR097C	YOR097C	XV	-	506979	507506	0.272727	320.151714	309.792851
STRG.3125	-	XV	-	506979	507506	0.272727	320.151714	309.792851
YOR099W	KTR1	XV	+	511826	513007	0.060914	71.506384	69.192716
STRG.3126	-	XV	+	511826	513007	0.060914	71.506384	69.192716
YOR098C	NUP1	XV	-	507949	511179	0.033426	39.238474	37.968869
STRG.3127	-	XV	-	507949	511179	0.033426	39.238474	37.968869
YOR101W	RAS1	XV	+	515245	516174	0.038710	45.441313	43.971009
STRG.3128	-	XV	+	515245	516174	0.038710	45.441313	43.971009
YOR106W	VAM3	XV	+	519122	519973	0.084507	99.201989	95.992199
STRG.3129	-	XV	+	519122	519973	0.084507	99.201989	95.992199
YOR108W	LEU9	XV	+	523028	524842	0.059504	69.851198	67.591085
YOR108C-A	YOR108C-A	XV	-	524606	524815	0.000000	0.000000	0.000000
STRG.3130	-	XV	+	523028	524842	0.059504	69.851198	67.591085
YOR110W	TFC7	XV	+	528942	530249	0.055046	64.617992	62.527206
STRG.3131	-	XV	+	528942	530249	0.055046	64.617992	62.527206
YOR109W	INP53	XV	+	525279	528602	0.054152	63.568534	61.511704
STRG.3132	-	XV	+	525279	528602	0.054152	63.568534	61.511704
YOR115C	TRS33	XV	-	538660	539466	0.089219	104.733362	101.344599
STRG.3133	-	XV	-	538660	539466	0.089219	104.733362	101.344599
YOR117W	RPT5	XV	+	545030	546334	0.248276	291.448910	282.018759
STRG.3134	-	XV	+	545030	546334	0.248276	291.448910	282.018759
YOR116C	RPO31	XV	-	539764	544146	0.049281	57.850512	55.978695
STRG.3135	-	XV	-	539764	544146	0.049281	57.850512	55.978695
YOR119C	RIO1	XV	-	548793	550247	0.049485	58.089986	56.210420
STRG.3136	-	XV	-	548793	550247	0.049485	58.089986	56.210420
YOR120W	GCY1	XV	+	551115	552053	0.076677	90.010424	87.098037
YOR121C	YOR121C	XV	-	551799	552104	0.078431	92.069429	89.090421
STRG.3137	-	XV	+	551115	552053	0.076677	90.010424	87.098037
STRG.3138	-	XV	-	551799	552104	0.078431	92.069429	89.090421
YOR122C	PFY1	XV	-	552299	552888	0.254593	298.864378	289.194291
YOR124C	UBP2	XV	-	554825	558643	0.018853	22.131363	21.415278
STRG.3139	-	XV	-	554825	558643	0.018853	22.131363	21.415278
YOR123C	LEO1	XV	-	553177	554571	0.154839	181.764076	175.882899
STRG.3140	-	XV	-	553177	554571	0.154839	181.764076	175.882899
YOR126C	IAH1	XV	-	559962	560678	0.100418	117.879765	114.065635
STRG.3141	-	XV	-	559962	560678	0.100418	117.879765	114.065635
YOR127W	RGA1	XV	+	561171	564194	0.023810	27.950340	27.045976
STRG.3142	-	XV	+	561171	564194	0.023810	27.950340	27.045976
YOR128C	ADE2	XV	-	564477	566192	0.062937	73.881165	71.490658
STRG.3143	-	XV	-	564477	566192	0.062937	73.881165	71.490658
YOR130C	ORT1	XV	-	569930	570808	0.040956	48.077871	46.522259
STRG.3144	-	XV	-	569930	570808	0.040956	48.077871	46.522259
YOR132W	VPS17	XV	+	573176	574831	0.021739	25.519212	24.693510
STRG.3145	-	XV	+	573176	574831	0.021739	25.519212	24.693510
YOR135C	IRC14	XV	-	580160	580501	0.315789	370.701799	358.707333
YOR136W	IDH2	XV	+	580251	581360	0.110811	130.080012	125.871130
STRG.3146	-	XV	-	580160	580501	0.315789	370.701799	358.707333
STRG.3147	-	XV	+	580251	581360	0.110811	130.080012	125.871130
YOR137C	SIA1	XV	-	581814	583682	0.019262	22.611484	21.879865
STRG.3148	-	XV	-	581814	583682	0.019262	22.611484	21.879865
YOR133W	EFT1	XV	+	575099	577627	1.494662	1754.569957	1697.798909
STRG.3149	-	XV	+	575099	577627	1.494662	1754.569957	1697.798909
YOR138C	RUP1	XV	-	584310	586325	0.053571	62.886504	60.851741
STRG.3150	-	XV	-	584310	586325	0.053571	62.886504	60.851741
YOR139C	YOR139C	XV	-	586951	587343	0.000000	0.000000	0.000000
YOR140W	SFL1	XV	+	586982	589282	0.015645	18.365521	17.771285
STRG.3151	-	XV	+	586982	589282	0.015645	18.365521	17.771285
YOR141C	ARP8	XV	-	589943	592588	0.068027	79.856269	77.272431
STRG.3152	-	XV	-	589943	592588	0.068027	79.856269	77.272431
YOR142W-A	YOR142W-A	XV	+	595113	596435	0.000000	0.000000	0.000000
YOR142W-B	YOR142W-B	XV	+	595113	600381	0.020497	24.061240	23.282712
STRG.3153	-	XV	+	595113	600381	0.020497	24.061240	23.282712
YOR145C	PNO1	XV	-	605348	606172	0.218182	256.121840	247.834736
YOR146W	YOR146W	XV	+	605874	606179	0.470588	552.418919	534.544795
STRG.3154	-	XV	-	605348	606172	0.218182	256.121840	247.834736
YOR149C	SMP3	XV	-	609839	611389	0.023211	27.247179	26.365567
STRG.3155	-	XV	-	609839	611389	0.023211	27.247179	26.365567
YOR150W	MRPL23	XV	+	612000	612491	0.219512	257.683115	249.345493
STRG.3156	-	XV	+	612000	612491	0.219512	257.683115	249.345493
YOR152C	YOR152C	XV	-	617519	618289	0.046693	54.812483	53.038964
STRG.3157	-	XV	-	617519	618289	0.046693	54.812483	53.038964
YOR151C	RPB2	XV	-	612998	616672	0.178776	209.863500	203.073135
STRG.3158	-	XV	-	612998	616672	0.178776	209.863500	203.073135
YOR154W	SLP1	XV	+	624730	626493	0.010204	11.978382	11.590808
STRG.3159	-	XV	+	624730	626493	0.010204	11.978382	11.590808
YOR155C	ISN1	XV	-	626629	627981	0.005174	6.073711	5.877189
STRG.3160	-	XV	-	626629	627981	0.005174	6.073711	5.877189
YOR153W	PDR5	XV	+	619841	624376	0.726631	852.985439	825.386153
STRG.3161	-	XV	+	619841	624376	0.726631	852.985439	825.386153
YOR156C	NFI1	XV	-	628361	630541	0.049519	58.129898	56.249041
STRG.3162	-	XV	-	628361	630541	0.049519	58.129898	56.249041
YOR157C	PUP1	XV	-	630967	631752	0.057252	67.207596	65.033020
STRG.3163	-	XV	-	630967	631752	0.057252	67.207596	65.033020
YOR158W	PET123	XV	+	632165	633121	0.617555	724.942127	701.485824
STRG.3164	-	XV	+	632165	633121	0.617555	724.942127	701.485824
YOR159C	SME1	XV	-	633283	633567	0.421053	494.270239	478.277580
STRG.3165	-	XV	-	633283	633567	0.421053	494.270239	478.277580
YOR161C	PNS1	XV	-	636940	638559	0.022222	26.086201	25.242153
YOR161W-A	YOR161W-A	XV	+	637575	637655	0.000000	0.000000	0.000000
YOR161W-B	YOR161W-B	XV	+	637976	638236	0.000000	0.000000	0.000000
STRG.3166	-	XV	-	636940	638559	0.022222	26.086201	25.242153
YOR160W	MTR10	XV	+	633840	636758	0.024666	28.955190	28.018313
STRG.3167	-	XV	+	633840	636758	0.024666	28.955190	28.018313
YOR162C	YRR1	XV	-	639561	641993	0.044390	52.109012	50.422968
STRG.3168	-	XV	-	639561	641993	0.044390	52.109012	50.422968
YOR163W	DDP1	XV	+	642742	643308	0.137566	161.487460	156.262355
STRG.3169	-	XV	+	642742	643308	0.137566	161.487460	156.262355
YOR164C	YOR164C	XV	-	643395	644333	0.038339	45.005799	43.549587
STRG.3170	-	XV	-	643395	644333	0.038339	45.005799	43.549587
YOR166C	SWT1	XV	-	647127	648503	0.052288	61.380402	59.394371
STRG.3171	-	XV	-	647127	648503	0.052288	61.380402	59.394371
YOR165W	SEY1	XV	+	644567	646897	0.138996	163.166124	157.886704
STRG.3172	-	XV	+	644567	646897	0.138996	163.166124	157.886704
YOR167C	RPS28A	XV	-	648805	649008	3.117647	3659.777102	3541.360972
STRG.3173	-	XV	-	648805	649008	3.117647	3659.777102	3541.360972
YOR170W	YOR170W	XV	+	651859	652164	0.000000	0.000000	0.000000
YOR171C	LCB4	XV	-	652011	653885	0.038400	45.077406	43.618877
STRG.3174	-	XV	-	652011	653885	0.038400	45.077406	43.618877
YOR168W	GLN4	XV	+	649304	651733	0.255144	299.511192	289.820177
YOR169C	YOR169C	XV	-	651377	651841	0.387097	454.409603	439.706679
STRG.3175	-	XV	+	649304	651733	0.255144	299.511192	289.820177
STRG.3176	-	XV	-	651377	651841	0.387097	454.409603	439.706679
YOR172W	YRM1	XV	+	654211	656571	0.041931	49.222415	47.629769
STRG.3177	-	XV	+	654211	656571	0.041931	49.222415	47.629769
YOR175C	ALE1	XV	-	659816	661675	0.019355	22.720656	21.985504
STRG.3178	-	XV	-	659816	661675	0.019355	22.720656	21.985504
YOR176W	HEM15	XV	+	662402	663583	0.030457	35.753192	34.596358
STRG.3179	-	XV	+	662402	663583	0.030457	35.753192	34.596358
YOR179C	SYC1	XV	-	671846	672412	0.126984	149.065348	144.242174
STRG.3180	-	XV	-	671846	672412	0.126984	149.065348	144.242174
YOR181W	LAS17	XV	+	675940	677841	0.018927	22.218231	21.499336
STRG.3181	-	XV	+	675940	677841	0.018927	22.218231	21.499336
YOR182C	RPS30B	XV	-	678192	678794	0.562500	660.313570	638.948395
YOR185C	GSP2	XV	-	681445	682107	0.108597	127.481018	123.356229
STRG.3182	-	XV	-	681445	682107	0.108597	127.481018	123.356229
YOR187W	TUF1	XV	+	684031	685344	0.109589	128.645518	124.483050
STRG.3183	-	XV	+	684031	685344	0.109589	128.645518	124.483050
YOR189W	IES4	XV	+	689625	689975	0.205128	240.797870	233.006589
STRG.3184	-	XV	+	689625	689975	0.205128	240.797870	233.006589
YOR188W	MSB1	XV	+	685768	689181	0.021090	24.757357	23.956305
STRG.3185	-	XV	+	685768	689181	0.021090	24.757357	23.956305
YOR194C	TOA1	XV	-	711684	712544	0.292683	343.577878	332.461037
STRG.3186	-	XV	-	711684	712544	0.292683	343.577878	332.461037
YOR191W	RIS1	XV	+	692476	697335	0.029630	34.782384	33.656962
STRG.3187	-	XV	+	692476	697335	0.029630	34.782384	33.656962
YOR195W	SLK19	XV	+	712867	715332	0.043796	51.411721	49.748238
STRG.3188	-	XV	+	712867	715332	0.043796	51.411721	49.748238
YOR196C	LIP5	XV	-	715594	716838	0.028916	33.944226	32.845923
STRG.3189	-	XV	-	715594	716838	0.028916	33.944226	32.845923
YOR197W	MCA1	XV	+	717087	718385	0.138568	162.663699	157.400535
STRG.3190	-	XV	+	717087	718385	0.138568	162.663699	157.400535
YOR198C	BFR1	XV	-	718654	720066	1.350318	1585.125865	1533.837367
STRG.3191	-	XV	-	718654	720066	1.350318	1585.125865	1533.837367
YOR202W	HIS3	XV	+	721947	722609	0.054299	63.741096	61.678682
YOR203W	YOR203W	XV	+	722566	722919	0.011299	13.263792	12.834627
YOR204W	DED1	XV	+	722912	724726	0.099174	116.419445	112.652566
STRG.3192	-	XV	+	721947	722609	0.054299	63.741096	61.678682
STRG.3193	-	XV	+	722566	722919	0.011299	13.263792	12.834627
STRG.3194	-	XV	+	722912	724726	0.099174	116.419445	112.652566
YOR207C	RET1	XV	-	730009	733458	0.020870	24.499101	23.706405
STRG.3195	-	XV	-	730009	733458	0.020870	24.499101	23.706405
YOR206W	NOC2	XV	+	727513	729645	0.135021	158.499908	153.371469
STRG.3196	-	XV	+	727513	729645	0.135021	158.499908	153.371469
YOR209C	NPT1	XV	-	736438	737727	0.111628	131.039081	126.799167
STRG.3197	-	XV	-	736438	737727	0.111628	131.039081	126.799167
YOR211C	MGM1	XV	-	738925	741570	0.027211	31.942742	30.909200
STRG.3198	-	XV	-	738925	741570	0.027211	31.942742	30.909200
YOR213C	SAS5	XV	-	744536	745282	0.048193	56.573319	54.742827
STRG.3199	-	XV	-	744536	745282	0.048193	56.573319	54.742827
YOR215C	YOR215C	XV	-	746726	747283	0.064516	75.734738	73.284257
STRG.3200	-	XV	-	746726	747283	0.064516	75.734738	73.284257
YOR216C	RUD3	XV	-	747526	748980	0.168385	197.665601	191.269912
STRG.3201	-	XV	-	747526	748980	0.168385	197.665601	191.269912
YOR217W	RFC1	XV	+	749302	751887	0.069606	81.709842	79.066030
YOR218C	YOR218C	XV	-	751477	751896	0.085714	100.618875	97.363240
STRG.3202	-	XV	+	749302	751887	0.069606	81.709842	79.066030
STRG.3203	-	XV	-	751477	751896	0.085714	100.618875	97.363240
YOR221C	MCT1	XV	-	756477	757559	0.099723	117.063911	113.276179
STRG.3204	-	XV	-	756477	757559	0.099723	117.063911	113.276179
YOR219C	STE13	XV	-	752215	755010	0.051502	60.457723	58.501547
STRG.3205	-	XV	-	752215	755010	0.051502	60.457723	58.501547
YOR222W	ODC2	XV	+	758331	759254	0.077922	91.471918	88.512243
STRG.3206	-	XV	+	758331	759254	0.077922	91.471918	88.512243
YOR223W	YOR223W	XV	+	759783	760661	0.040956	48.077871	46.522259
YOR224C	RPB8	XV	-	760826	761266	0.895692	1051.444590	1017.423939
STRG.3207	-	XV	+	759783	760661	0.040956	48.077871	46.522259
STRG.3208	-	XV	-	760826	761266	0.895692	1051.444590	1017.423939
YOR227W	YOR227W	XV	+	762826	766566	0.038492	45.185404	43.723381
STRG.3209	-	XV	+	762826	766566	0.038492	45.185404	43.723381
YOR229W	WTM2	XV	+	768410	769813	0.051282	60.199468	58.251647
STRG.3210	-	XV	+	768410	769813	0.051282	60.199468	58.251647
YOR230W	WTM1	XV	+	770801	772114	0.027397	32.161086	31.120479
STRG.3211	-	XV	+	770801	772114	0.027397	32.161086	31.120479
YOR233W	KIN4	XV	+	775847	778249	0.014981	17.586058	17.017042
STRG.3212	-	XV	+	775847	778249	0.014981	17.586058	17.017042
YOR232W	MGE1	XV	+	774574	775260	0.209607	246.055727	238.094322
STRG.3213	-	XV	+	774574	775260	0.209607	246.055727	238.094322
YOR234C	RPL33B	XV	-	778556	779406	0.228395	268.110787	259.435767
YOR236W	DFR1	XV	+	780907	781542	0.034591	40.606056	39.292203
STRG.3214	-	XV	+	780907	781542	0.034591	40.606056	39.292203
YOR239W	ABP140	XV	+	784858	786745	0.095339	111.917574	108.296357
STRG.3215	-	XV	+	784858	786745	0.095339	111.917574	108.296357
YOR241W	MET7	XV	+	786996	788642	0.087432	102.635620	99.314731
STRG.3216	-	XV	+	786996	788642	0.087432	102.635620	99.314731
YOR244W	ESA1	XV	+	792532	793869	0.080717	94.752943	91.687107
STRG.3217	-	XV	+	792532	793869	0.080717	94.752943	91.687107
YOR243C	PUS7	XV	-	790212	792242	0.230428	270.497307	261.745068
STRG.3218	-	XV	-	790212	792242	0.230428	270.497307	261.745068
YOR245C	DGA1	XV	-	794077	795333	0.028640	33.620232	32.532413
STRG.3219	-	XV	-	794077	795333	0.028640	33.620232	32.532413
YOR246C	YOR246C	XV	-	795802	796794	0.095670	112.306132	108.672343
STRG.3220	-	XV	-	795802	796794	0.095670	112.306132	108.672343
YOR247W	SRL1	XV	+	797677	798309	0.257504	302.281574	292.500920
YOR248W	YOR248W	XV	+	798014	798316	0.000000	0.000000	0.000000
STRG.3221	-	XV	+	797677	798309	0.257504	302.281574	292.500920
YOR249C	APC5	XV	-	798675	800732	0.017493	20.534872	19.870443
STRG.3222	-	XV	-	798675	800732	0.017493	20.534872	19.870443
YOR250C	CLP1	XV	-	800971	802308	0.026906	31.584706	30.562748
STRG.3223	-	XV	-	800971	802308	0.026906	31.584706	30.562748
YOR251C	YOR251C	XV	-	802551	803465	0.039344	46.185559	44.691174
YOR252W	TMA16	XV	+	803668	804204	0.089385	104.928228	101.533160
STRG.3224	-	XV	-	802551	803465	0.039344	46.185559	44.691174
STRG.3225	-	XV	+	803668	804204	0.089385	104.928228	101.533160
YOR254C	SEC63	XV	-	805033	807024	0.126506	148.504228	143.699210
STRG.3226	-	XV	-	805033	807024	0.126506	148.504228	143.699210
YOR256C	TRE2	XV	-	808254	810683	0.059259	69.563594	67.312787
STRG.3227	-	XV	-	808254	810683	0.059259	69.563594	67.312787
YOR257W	CDC31	XV	+	811008	811493	0.209877	246.372677	238.401017
STRG.3228	-	XV	+	811008	811493	0.209877	246.372677	238.401017
YOR259C	RPT4	XV	-	812395	813708	0.462709	543.169834	525.594974
STRG.3229	-	XV	-	812395	813708	0.462709	543.169834	525.594974
YOR260W	GCD1	XV	+	813984	815720	0.165803	194.634615	188.336997
STRG.3230	-	XV	+	813984	815720	0.165803	194.634615	188.336997
YOR263C	YOR263C	XV	-	818756	819163	0.000000	0.000000	0.000000
YOR264W	DSE3	XV	+	818865	820157	0.027842	32.683467	31.625958
STRG.3231	-	XV	+	818865	820157	0.027842	32.683467	31.625958
YOR261C	RPN8	XV	-	815915	816931	0.353982	415.536210	402.091077
STRG.3232	-	XV	-	815915	816931	0.353982	415.536210	402.091077
YOR265W	RBL2	XV	+	820453	820773	0.299065	351.069649	339.710403
STRG.3233	-	XV	+	820453	820773	0.299065	351.069649	339.710403
YOR267C	HRK1	XV	-	822587	824866	0.031579	37.070297	35.870847
STRG.3234	-	XV	-	822587	824866	0.031579	37.070297	35.870847
YOR269W	PAC1	XV	+	826384	827868	0.096970	113.832190	110.149024
STRG.3235	-	XV	+	826384	827868	0.096970	113.832190	110.149024
YOR271C	FSF1	XV	-	831058	832041	0.036585	42.946795	41.557204
STRG.3236	-	XV	-	831058	832041	0.036585	42.946795	41.557204
YOR270C	VPH1	XV	-	828051	830573	0.171225	200.999451	194.495891
STRG.3237	-	XV	-	828051	830573	0.171225	200.999451	194.495891
YOR272W	YTM1	XV	+	832812	834194	0.182213	213.898163	206.977251
STRG.3238	-	XV	+	832812	834194	0.182213	213.898163	206.977251
YOR273C	TPO4	XV	-	834451	836430	0.018182	21.343682	20.653084
STRG.3239	-	XV	-	834451	836430	0.018182	21.343682	20.653084
YOR274W	MOD5	XV	+	837673	838959	0.083916	98.508220	95.320877
YOR275C	RIM20	XV	-	839083	841068	0.018127	21.279118	20.590609
STRG.3240	-	XV	+	837673	838959	0.083916	98.508220	95.320877
STRG.3241	-	XV	-	839083	841068	0.018127	21.279118	20.590609
YOR276W	CAF20	XV	+	841332	841817	0.302469	355.065574	343.577035
YOR277C	YOR277C	XV	-	841514	841822	0.000000	0.000000	0.000000
STRG.3242	-	XV	+	841332	841817	0.302469	355.065574	343.577035
YOR284W	HUA2	XV	+	848477	849208	0.049180	57.731949	55.863968
STRG.3243	-	XV	+	848477	849208	0.049180	57.731949	55.863968
YOR281C	PLP2	XV	-	846268	847128	0.329748	387.088140	374.563476
YOR282W	YOR282W	XV	+	846999	847319	0.264504	310.498810	300.452278
STRG.3244	-	XV	-	846268	847128	0.329748	387.088140	374.563476
STRG.3245	-	XV	+	846999	847319	0.264504	310.498810	300.452278
YOR285W	YOR285W	XV	+	849634	850053	0.407143	477.941418	462.477096
STRG.3246	-	XV	+	849634	850053	0.407143	477.941418	462.477096
YOR287C	YOR287C	XV	-	850936	851838	0.199336	233.998695	226.427408
STRG.3247	-	XV	-	850936	851838	0.199336	233.998695	226.427408
YOR290C	SNF2	XV	-	855146	860257	0.028169	33.067330	31.997400
STRG.3248	-	XV	-	855146	860257	0.028169	33.067330	31.997400
YOR291W	YOR291W	XV	+	861174	865592	0.008147	9.563688	9.254245
STRG.3249	-	XV	+	861174	865592	0.008147	9.563688	9.254245
YOR295W	UAF30	XV	+	869207	869893	0.104803	123.027277	119.046593
STRG.3250	-	XV	+	869207	869893	0.104803	123.027277	119.046593
YOR293W	RPS10A	XV	+	867097	867851	3.534591	4149.223823	4014.971105
YOR296W	YOR296W	XV	+	870201	874070	0.009302	10.919532	10.566219
STRG.3251	-	XV	+	870201	874070	0.009302	10.919532	10.566219
YOR298C-A	MBF1	XV	-	877229	877684	0.500000	586.945395	567.954129
STRG.3252	-	XV	-	877229	877684	0.500000	586.945395	567.954129
YOR299W	BUD7	XV	+	878433	880673	0.048193	56.573319	54.742827
YOR300W	YOR300W	XV	+	880573	880881	0.000000	0.000000	0.000000
STRG.3253	-	XV	+	878433	880673	0.048193	56.573319	54.742827
YOR301W	RAX1	XV	+	880963	882270	0.027523	32.308996	31.263603
STRG.3254	-	XV	+	880963	882270	0.027523	32.308996	31.263603
YOR302W	YOR302W	XV	+	882763	882840	0.397436	466.546460	451.450834
STRG.3255	-	XV	+	882763	882840	0.397436	466.546460	451.450834
YOR303W	CPA1	XV	+	882897	884132	0.029126	34.190743	33.084464
STRG.3256	-	XV	+	882897	884132	0.029126	34.190743	33.084464
YOR305W	YOR305W	XV	+	889020	889748	0.049383	57.970249	56.094557
STRG.3257	-	XV	+	889020	889748	0.049383	57.970249	56.094557
YOR306C	MCH5	XV	-	889865	891430	0.022989	26.986575	26.113395
STRG.3258	-	XV	-	889865	891430	0.022989	26.986575	26.113395
YOR304W	ISW2	XV	+	884512	887874	0.064228	75.396658	72.957116
STRG.3259	-	XV	+	884512	887874	0.064228	75.396658	72.957116
YOR308C	SNU66	XV	-	894621	896384	0.061224	71.870290	69.544847
STRG.3260	-	XV	-	894621	896384	0.061224	71.870290	69.544847
YOR311C	HSD1	XV	-	899053	899925	0.123711	145.223204	140.524346
STRG.3261	-	XV	-	899053	899925	0.123711	145.223204	140.524346
YOR309C	YOR309C	XV	-	896695	897075	0.188976	221.837186	214.659399
YOR310C	NOP58	XV	-	896822	898357	0.304688	357.670437	346.097615
STRG.3262	-	XV	-	896695	898357	0.281419	402.030596	389.022452
YOR312C	RPL20B	XV	-	900247	901191	0.693642	814.259956	787.913676
